Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Label
80,80466,4,0,24,0,6.0,0.0,298.2626202,49.71043671,DDoS
60966,4,3,0,37,0,12.33333333,0.0,9250000.0,750000.0,BENIGN
80,967401,3,5,26,11607,8.666666667,2321.4,12025.00308,8.26958004,DDoS
543,33,1,1,2,6,2.0,6.0,242424.2424,60606.06061,PortScan
22,11055115,19,31,2008,2745,105.6842105,88.5483871,429.9367306,4.522793295,SSH-Patator
21,8558226,9,15,99,188,11.0,12.53333333,33.53498727,2.804319493,FTP-Patator
53,30381,1,1,66,98,66.0,98.0,5398.110661,65.83061782,BENIGN
21,249,2,1,14,0,7.0,0.0,56224.8996,12048.19277,FTP-Patator
80,53692,3,5,26,11607,8.666666667,2321.4,216661.7001,148.9979885,DDoS
22,13797644,21,32,2008,2745,95.61904762,85.78125,344.4791009,3.841235504,SSH-Patator
80,11847650,4,0,24,0,6.0,0.0,2.02571818,0.337619697,DDoS
625,33,1,1,0,6,0.0,6.0,181818.1818,60606.06061,PortScan
8290,27,1,1,2,6,2.0,6.0,296296.2963,74074.07407,PortScan
1063,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
443,178,2,0,12,0,6.0,0.0,67415.73034,11235.95506,BENIGN
80,7646826,4,0,24,0,6.0,0.0,3.138557095,0.523092849,DDoS
53,180,2,2,64,96,32.0,48.0,888888.8889,22222.22222,BENIGN
80,1529645,3,6,26,11607,8.666666667,1934.5,7605.03254,5.883718118,DDoS
22,93,1,1,0,0,0.0,0.0,0.0,21505.37634,SSH-Patator
22,11223520,21,32,2008,2745,95.61904762,85.78125,423.4856801,4.722226182,SSH-Patator
80,62822,3,6,26,11607,8.666666667,1934.5,185173.9836,143.2619146,DDoS
80,387300,3,5,26,11601,8.666666667,2320.2,30020.65582,20.65582236,DDoS
80,7848854,4,0,24,0,6.0,0.0,3.057771236,0.509628539,DDoS
22,13459323,23,32,2008,2745,87.30434783,85.78125,353.1381185,4.086386812,SSH-Patator
163,51,1,1,0,6,0.0,6.0,117647.0588,39215.68627,PortScan
443,32236759,31,35,2031,48212,65.51612903,1377.485714,1558.562385,2.047352217,BENIGN
443,2,2,0,12,0,6.0,0.0,6000000.0,1000000.0,BENIGN
80,5550865,4,0,24,0,6.0,0.0,4.323650458,0.72060841,DDoS
80,8191798,4,0,24,0,6.0,0.0,2.929759743,0.48829329,DDoS
123,72134,1,1,48,48,48.0,48.0,1330.856462,27.72617628,BENIGN
80,1490683,3,4,26,11607,8.666666667,2901.75,7803.80537,4.695834057,DDoS
22,11844703,21,32,2008,2745,95.61904762,85.78125,401.2764187,4.474573993,SSH-Patator
62672,471705,6,2,11607,26,1934.5,13.0,24661.59994,16.95975239,BENIGN
53975,2885657,1,6,6,36,6.0,6.0,14.55474438,2.42579073,BENIGN
21,9060408,9,15,112,188,12.44444444,12.53333333,33.11109169,2.648887335,FTP-Patator
22,80,1,1,0,0,0.0,0.0,0.0,25000.0,SSH-Patator
6668,26,1,1,2,6,2.0,6.0,307692.3077,76923.07692,PortScan
21,9875798,9,15,102,188,11.33333333,12.53333333,29.36471564,2.430183363,FTP-Patator
57935,48,2,0,0,0,0.0,0.0,0.0,41666.66667,BENIGN
7054,75,1,1,6,6,6.0,6.0,160000.0,26666.66667,BENIGN
53,133193,2,2,72,256,36.0,128.0,2462.591878,30.03160827,BENIGN
80,11340833,53,71,100516,48630,1896.528302,684.9295775,13151.23854,10.9339411,BENIGN
30000,84,1,1,2,6,2.0,6.0,95238.09524,23809.52381,PortScan
55202,70,1,1,0,0,0.0,0.0,0.0,28571.42857,BENIGN
80,73680567,8,5,56,11601,7.0,2320.2,158.209966,0.176437296,DDoS
22,13924841,21,32,2008,2745,95.61904762,85.78125,341.3324432,3.806147589,SSH-Patator
21,221,2,1,14,0,7.0,0.0,63348.41629,13574.66063,FTP-Patator
515,45,1,1,0,6,0.0,6.0,133333.3333,44444.44444,PortScan
21,8758097,9,15,103,188,11.44444444,12.53333333,33.2263961,2.740321328,FTP-Patator
7025,64,1,1,2,6,2.0,6.0,125000.0,31250.0,PortScan
21,221,2,1,14,0,7.0,0.0,63348.41629,13574.66063,FTP-Patator
61900,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
80,95898851,8,6,56,11601,7.0,1933.5,121.5551582,0.145987151,DDoS
31086,8759572,1,5,6,30,6.0,6.0,4.109789839,0.684964973,BENIGN
53,174947,1,1,40,97,40.0,97.0,783.0943086,11.4320337,BENIGN
80,11425,2,0,12,0,6.0,0.0,1050.328228,175.0547046,BENIGN
80,138582,3,6,26,11607,8.666666667,1934.5,83943.08063,64.94349916,DDoS
53,70360121,2,2,97,177,48.5,88.5,3.894251404,0.056850385,BENIGN
22,77,1,1,0,0,0.0,0.0,0.0,25974.02597,SSH-Patator
22,78,1,1,0,0,0.0,0.0,0.0,25641.02564,SSH-Patator
80,186195,3,4,1336,2316,445.3333333,579.0,19613.8457,37.5949945,BENIGN
21,192,2,2,14,0,7.0,0.0,72916.66667,20833.33333,FTP-Patator
80,116302347,18,15,944,1498,52.44444444,99.86666667,20.99699673,0.283743199,BENIGN
80,27020,2,0,0,0,0.0,0.0,0.0,74.019245,BENIGN
80,7288249,4,0,24,0,6.0,0.0,3.292972016,0.548828669,DDoS
22,11644289,21,32,2008,2745,95.61904762,85.78125,408.1829298,4.551587478,SSH-Patator
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
22,12115979,21,33,2008,2745,95.61904762,83.18181818,392.2918651,4.456924199,SSH-Patator
49156,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
21,217,2,1,14,0,7.0,0.0,64516.12903,13824.88479,FTP-Patator
80,228487,5,0,30,0,6.0,0.0,131.2984984,21.88308306,DDoS
80,2176968,4,0,24,0,6.0,0.0,11.02450748,1.837417913,DDoS
22,12604984,20,33,2008,2745,100.4,83.18181818,377.0730689,4.204686019,SSH-Patator
80,6053860,4,0,24,0,6.0,0.0,3.964412788,0.660735465,DDoS
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
443,95,2,0,12,0,6.0,0.0,126315.7895,21052.63158,BENIGN
53,215,2,2,104,352,52.0,176.0,2120930.233,18604.65116,BENIGN
21,8473479,9,15,107,188,11.88888889,12.53333333,34.81450771,2.832366729,FTP-Patator
22,14413179,20,33,2008,2745,100.4,83.18181818,329.7676384,3.67719016,SSH-Patator
443,8305140,15,13,871,3179,58.06666667,244.5384615,487.6498169,3.371406141,BENIGN
22,13148636,24,32,2008,2745,83.66666667,85.78125,361.4823621,4.258996903,SSH-Patator
53,203,2,2,74,204,37.0,102.0,1369458.128,19704.4335,BENIGN
211,62,1,1,0,6,0.0,6.0,96774.19355,32258.06452,PortScan
2107,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
21,241,2,1,14,0,7.0,0.0,58091.28631,12448.13278,FTP-Patator
22,11769176,21,32,2008,2745,95.61904762,85.78125,403.8515526,4.50328893,SSH-Patator
443,4048911,5,1,123,46,24.6,46.0,41.73961838,1.481879943,BENIGN
80,12945,3,4,26,11601,8.666666667,2900.25,898184.6273,540.7493241,DDoS
21,235,2,1,14,0,7.0,0.0,59574.46809,12765.95745,FTP-Patator
21,2,2,0,14,0,7.0,0.0,7000000.0,1000000.0,FTP-Patator
80,1838591,3,6,26,11607,8.666666667,1934.5,6327.127675,4.895052788,DDoS
21,8731562,9,15,95,188,10.55555556,12.53333333,32.41115393,2.748649096,FTP-Patator
80,1882557,3,5,26,11607,8.666666667,2321.4,6179.361369,4.249539323,DDoS
5961,40,1,1,0,6,0.0,6.0,150000.0,50000.0,PortScan
21,229,2,1,14,0,7.0,0.0,61135.37118,13100.43668,FTP-Patator
80,78465425,8,4,56,11601,7.0,2900.25,148.5622489,0.152933601,DDoS
21,10274887,9,15,97,188,10.77777778,12.53333333,27.73753132,2.335792111,FTP-Patator
22,11588893,21,32,2008,2745,95.61904762,85.78125,410.1340827,4.573344495,SSH-Patator
22,43,1,1,0,0,0.0,0.0,0.0,46511.62791,SSH-Patator
21,9814778,9,15,102,188,11.33333333,12.53333333,29.54728064,2.445292191,FTP-Patator
53,169303,2,2,72,186,36.0,93.0,1523.895028,23.62627951,BENIGN
443,1323918,9,11,703,3950,78.11111111,359.0909091,3514.568123,15.10667579,BENIGN
22,11422432,21,32,2008,2745,95.61904762,85.78125,416.1110348,4.639992604,SSH-Patator
53,147,2,2,88,188,44.0,94.0,1877551.02,27210.88435,BENIGN
80,57133,3,4,26,11601,8.666666667,2900.25,203507.6051,122.5211349,DDoS
443,4099243,14,9,1318,4469,94.14285714,496.5555556,1411.724067,5.610792041,BENIGN
21,200,2,1,14,0,7.0,0.0,70000.0,15000.0,FTP-Patator
80,7067828,5,0,30,0,6.0,0.0,4.244585465,0.707430911,DDoS
15742,71,1,1,2,6,2.0,6.0,112676.0563,28169.01408,PortScan
80,1303020,3,5,26,11607,8.666666667,2321.4,8927.721754,6.139583429,DDoS
902,44,1,1,2,6,2.0,6.0,181818.1818,45454.54545,PortScan
21,217,2,1,14,0,7.0,0.0,64516.12903,13824.88479,FTP-Patator
53128,4,2,0,37,0,18.5,0.0,9250000.0,500000.0,BENIGN
2022,49,1,1,0,6,0.0,6.0,122448.9796,40816.32653,PortScan
80,523036,3,6,26,11607,8.666666667,1934.5,22241.29888,17.20722857,DDoS
21,77,2,2,14,0,7.0,0.0,181818.1818,51948.05195,FTP-Patator
7402,62,1,1,2,6,2.0,6.0,129032.2581,32258.06452,PortScan
21,8530106,9,15,101,188,11.22222222,12.53333333,33.88000102,2.813564099,FTP-Patator
22,11079684,21,32,2008,2745,95.61904762,85.78125,428.9833537,4.783529927,SSH-Patator
10010,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
53,30543,1,1,46,90,46.0,90.0,4452.738762,65.48145238,BENIGN
40995,11814097,1,4,6,24,6.0,6.0,2.539339232,0.423223205,BENIGN
5801,79,1,1,0,6,0.0,6.0,75949.36709,25316.4557,PortScan
21,8143947,9,15,93,188,10.33333333,12.53333333,34.50415382,2.946973992,FTP-Patator
53,162,2,2,64,188,32.0,94.0,1555555.556,24691.35802,BENIGN
22,14180164,22,33,2008,2745,91.27272727,83.18181818,335.1865324,3.878657539,SSH-Patator
80,47654,3,6,26,11601,8.666666667,1933.5,243987.9129,188.8613758,DDoS
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
21,215,2,1,14,0,7.0,0.0,65116.27907,13953.48837,FTP-Patator
21,10059150,9,15,107,188,11.88888889,12.53333333,29.32653355,2.385887476,FTP-Patator
80,161,2,1,12,6,6.0,6.0,111801.2422,18633.54037,DDoS
59055,3,2,0,12,0,6.0,0.0,4000000.0,666666.6667,BENIGN
59812,62,1,2,6,12,6.0,6.0,290322.5806,48387.09677,BENIGN
6667,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
21,8247304,9,15,107,188,11.88888889,12.53333333,35.76926472,2.910041876,FTP-Patator
80,30138,3,5,26,11601,8.666666667,2320.2,385792.0234,265.4456168,DDoS
22,104,1,1,0,0,0.0,0.0,0.0,19230.76923,SSH-Patator
22,12096562,21,32,2008,2745,95.61904762,85.78125,392.921559,4.381410189,SSH-Patator
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
2144,59,1,1,2,6,2.0,6.0,135593.2203,33898.30508,PortScan
80,433016,3,4,604,931,201.3333333,232.75,3544.903653,16.16568441,BENIGN
22,120,1,1,0,0,0.0,0.0,0.0,16666.66667,SSH-Patator
1108,98,1,1,0,6,0.0,6.0,61224.4898,20408.16327,PortScan
22,75,1,1,0,0,0.0,0.0,0.0,26666.66667,SSH-Patator
42510,132,1,1,2,6,2.0,6.0,60606.06061,15151.51515,PortScan
1032,18,1,1,0,6,0.0,6.0,333333.3333,111111.1111,PortScan
1322,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
80,243239,3,2,486,278,162.0,139.0,3140.943681,20.55591414,BENIGN
443,117050502,24,24,3049,13476,127.0416667,561.5,141.1783779,0.410079403,BENIGN
80,9824755,4,0,24,0,6.0,0.0,2.442809006,0.407134834,DDoS
22,87,1,1,0,0,0.0,0.0,0.0,22988.50575,SSH-Patator
3784,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
5102,85,1,1,2,6,2.0,6.0,94117.64706,23529.41176,PortScan
21,234,2,1,14,0,7.0,0.0,59829.05983,12820.51282,FTP-Patator
80,111,2,0,12,0,6.0,0.0,108108.1081,18018.01802,BENIGN
80,1561341,3,5,26,11607,8.666666667,2321.4,7450.646592,5.12380063,DDoS
57386,8413,3,0,43,0,14.33333333,0.0,5111.137525,356.5909901,BENIGN
80,6440845,5,0,30,0,6.0,0.0,4.657773941,0.776295657,DDoS
53,61425,2,2,60,344,30.0,172.0,6577.126577,65.12006512,BENIGN
80,6683844,4,0,24,0,6.0,0.0,3.590748079,0.598458013,DDoS
1984,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
22,11702523,19,31,2008,2745,105.6842105,88.5483871,406.1517333,4.272582929,SSH-Patator
56366,35,1,1,6,6,6.0,6.0,342857.1429,57142.85714,BENIGN
22,12829884,20,33,2008,2745,100.4,83.18181818,370.4632092,4.130980452,SSH-Patator
22,12187097,21,32,2024,2745,96.38095238,85.78125,391.3155036,4.348861751,SSH-Patator
22,79,1,1,0,0,0.0,0.0,0.0,25316.4557,SSH-Patator
5800,51,1,1,2,6,2.0,6.0,156862.7451,39215.68627,PortScan
53,213,2,2,58,122,29.0,61.0,845070.4225,18779.34272,BENIGN
80,82205174,8,5,56,11601,7.0,2320.2,141.8037264,0.158140898,DDoS
123,93956,1,1,48,48,48.0,48.0,1021.754864,21.28655967,BENIGN
21,288,2,1,14,0,7.0,0.0,48611.11111,10416.66667,FTP-Patator
80,27240060,2,0,12,0,6.0,0.0,0.440527664,0.073421277,BENIGN
21,10503314,9,15,102,188,11.33333333,12.53333333,27.61033327,2.284993098,FTP-Patator
443,95268,1,1,0,0,0.0,0.0,0.0,20.99340807,BENIGN
1079,42,1,1,2,6,2.0,6.0,190476.1905,47619.04762,PortScan
22,11670408,21,32,2008,2745,95.61904762,85.78125,407.2693945,4.541400781,SSH-Patator
80,53235,3,5,26,11607,8.666666667,2321.4,218521.6493,150.2770734,DDoS
3077,47,1,1,0,6,0.0,6.0,127659.5745,42553.19149,PortScan
22,13246084,21,32,2008,2745,95.61904762,85.78125,358.8230303,4.001182538,SSH-Patator
21,4,2,0,14,0,7.0,0.0,3500000.0,500000.0,FTP-Patator
80,6110884,5,0,30,0,6.0,0.0,4.909273356,0.818212226,DDoS
80,159437,3,4,26,11601,8.666666667,2900.25,72925.3561,43.90448892,DDoS
21,158446,19,25,206,480,10.84210526,19.2,4329.550762,277.6971334,BENIGN
53,168,2,2,100,156,50.0,78.0,1523809.524,23809.52381,BENIGN
443,2893556,11,8,500,4355,45.45454545,544.375,1677.866266,6.566314943,BENIGN
2034,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
21,9076882,9,15,102,188,11.33333333,12.53333333,31.94929713,2.644079762,FTP-Patator
6059,41,1,1,0,6,0.0,6.0,146341.4634,48780.4878,PortScan
53,922,2,2,94,206,47.0,103.0,325379.6095,4338.394794,BENIGN
80,10164025,7,4,50,11601,7.142857143,2900.25,1146.29785,1.08224842,DDoS
21,216,2,1,14,0,7.0,0.0,64814.81481,13888.88889,FTP-Patator
22,95,1,1,0,0,0.0,0.0,0.0,21052.63158,SSH-Patator
21,18,2,0,14,0,7.0,0.0,777777.7778,111111.1111,FTP-Patator
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
49400,86,1,1,2,6,2.0,6.0,93023.25581,23255.81395,PortScan
80,293175,3,4,26,11607,8.666666667,2901.75,39679.37239,23.87652426,DDoS
80,77440,3,4,26,11601,8.666666667,2900.25,150142.0455,90.39256198,DDoS
443,227387,12,11,1031,5028,85.91666667,457.0909091,26646.20229,101.1491422,BENIGN
22,11133398,23,32,2008,2745,87.30434783,85.78125,426.913688,4.940091067,SSH-Patator
21,209,2,1,14,0,7.0,0.0,66985.64593,14354.06699,FTP-Patator
80,5194874,4,0,24,0,6.0,0.0,4.619938809,0.769989801,DDoS
2260,48,1,1,2,6,2.0,6.0,166666.6667,41666.66667,PortScan
5051,34,1,1,2,6,2.0,6.0,235294.1176,58823.52941,PortScan
21,8990597,9,15,107,188,11.88888889,12.53333333,32.81205909,2.669455655,FTP-Patator
21,8927463,9,15,112,188,12.44444444,12.53333333,33.60417176,2.688333741,FTP-Patator
60446,48,3,0,43,0,14.33333333,0.0,895833.3333,62500.0,BENIGN
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
80,454590,3,5,26,11607,8.666666667,2321.4,25590.09217,17.59827537,DDoS
3333,4,1,1,0,6,0.0,6.0,1500000.0,500000.0,PortScan
80,546425,3,4,26,11601,8.666666667,2900.25,21278.30901,12.81054125,DDoS
22,12662108,22,33,2024,2745,92.0,83.18181818,376.6355492,4.343668527,SSH-Patator
1084,26,1,1,0,6,0.0,6.0,230769.2308,76923.07692,PortScan
21,9792742,9,15,99,188,11.0,12.53333333,29.30741972,2.45079468,FTP-Patator
53,168,2,2,102,224,51.0,112.0,1940476.19,23809.52381,BENIGN
22,11699741,21,32,2008,2745,95.61904762,85.78125,406.2483093,4.53001481,SSH-Patator
22,12622134,21,32,2008,2745,95.61904762,85.78125,376.5607305,4.19897301,SSH-Patator
80,26139,3,6,26,11601,8.666666667,1933.5,444814.2622,344.3130954,DDoS
80,10526334,4,0,24,0,6.0,0.0,2.279996056,0.379999343,DDoS
443,5754981,10,7,386,5133,38.6,733.2857143,958.9953468,2.953962837,BENIGN
55574,49,1,1,6,6,6.0,6.0,244897.9592,40816.32653,BENIGN
21,9293934,9,15,108,188,12.0,12.53333333,31.84873058,2.582329507,FTP-Patator
80,75599,3,6,26,11607,8.666666667,1934.5,153877.6968,119.0491938,DDoS
563,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
22,80,1,1,0,0,0.0,0.0,0.0,25000.0,SSH-Patator
667,76,1,1,2,6,2.0,6.0,105263.1579,26315.78947,PortScan
1028,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
443,119433500,15,13,586,4705,39.06666667,361.9230769,44.30080338,0.234440086,BENIGN
407,13,1,1,2,6,2.0,6.0,615384.6154,153846.1538,PortScan
53,209,2,2,68,388,34.0,194.0,2181818.182,19138.75598,BENIGN
2021,51,1,1,2,6,2.0,6.0,156862.7451,39215.68627,PortScan
53,257,2,2,74,186,37.0,93.0,1011673.152,15564.20233,BENIGN
22,11505115,22,32,2008,2745,91.27272727,85.78125,413.120599,4.693564558,SSH-Patator
80,14,1,1,6,6,6.0,6.0,857142.8571,142857.1429,BENIGN
1030,98,1,1,0,6,0.0,6.0,61224.4898,20408.16327,PortScan
53,24039,2,2,66,154,33.0,77.0,9151.795,166.3962727,BENIGN
22,26,1,1,0,0,0.0,0.0,0.0,76923.07692,SSH-Patator
1434,30,1,1,2,6,2.0,6.0,266666.6667,66666.66667,PortScan
53222,3,2,0,31,0,15.5,0.0,10300000.0,666666.6667,BENIGN
80,7680856,5,0,30,0,6.0,0.0,3.905814664,0.650969111,DDoS
4002,53,1,1,0,6,0.0,6.0,113207.5472,37735.84906,PortScan
21,259,2,1,14,0,7.0,0.0,54054.05405,11583.01158,FTP-Patator
21,241,2,1,14,0,7.0,0.0,58091.28631,12448.13278,FTP-Patator
53,53532,1,1,58,114,58.0,114.0,3213.031458,37.3608309,BENIGN
80,5163060,3,1,0,0,0.0,0.0,0.0,0.774734363,BENIGN
58439,1219675,6,2,11607,26,1934.5,13.0,9537.786705,6.559124357,BENIGN
22,10903259,19,31,2008,2745,105.6842105,88.5483871,435.9247084,4.585784856,SSH-Patator
1124,27,1,1,2,6,2.0,6.0,296296.2963,74074.07407,PortScan
21,8877327,9,15,98,188,10.88888889,12.53333333,32.21690493,2.703516498,FTP-Patator
21,310,2,1,14,0,7.0,0.0,45161.29032,9677.419355,FTP-Patator
22,11378423,21,32,2008,2745,95.61904762,85.78125,417.7204521,4.657938978,SSH-Patator
22,12986173,21,32,2008,2745,95.61904762,85.78125,366.0046728,4.081263972,SSH-Patator
2288,40,1,1,0,6,0.0,6.0,150000.0,50000.0,PortScan
80,1867660,3,6,26,11607,8.666666667,1934.5,6228.649754,4.818864247,DDoS
22,12193613,21,32,2008,2745,95.61904762,85.78125,389.7942308,4.346537815,SSH-Patator
443,7219499,12,13,1082,9032,90.16666667,694.7692308,1400.928236,3.462844167,BENIGN
53,76326,2,2,58,240,29.0,120.0,3904.305217,52.40678144,BENIGN
443,116556586,20,16,1029,975,51.45,60.9375,17.19336563,0.308862856,BENIGN
80,3078943,5,0,30,0,6.0,0.0,9.743603568,1.623933928,DDoS
80,2120956,5,0,30,0,6.0,0.0,14.144565,2.3574275,DDoS
2191,39,1,1,2,6,2.0,6.0,205128.2051,51282.05128,PortScan
7890,4,2,0,31,0,15.5,0.0,7750000.0,500000.0,BENIGN
22,12331662,21,31,2008,2745,95.61904762,88.5483871,385.4306094,4.216787648,SSH-Patator
80,1238733,3,4,26,11607,8.666666667,2901.75,9391.047143,5.65093527,DDoS
22,13768516,19,31,2008,2745,105.6842105,88.5483871,345.2078641,3.631473428,SSH-Patator
80,932321,2,7,20,11601,10.0,1657.285714,12464.59106,9.653327556,DDoS
2522,24,1,1,0,6,0.0,6.0,250000.0,83333.33333,PortScan
22,71,1,1,0,0,0.0,0.0,0.0,28169.01408,SSH-Patator
21,7750520,9,15,107,188,11.88888889,12.53333333,38.06196229,3.096566424,FTP-Patator
9111,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
22,52,1,1,0,0,0.0,0.0,0.0,38461.53846,SSH-Patator
22,73,1,1,0,0,0.0,0.0,0.0,27397.26027,SSH-Patator
21,10282732,9,15,97,188,10.77777778,12.53333333,27.71636954,2.334010067,FTP-Patator
21,48,2,0,14,0,7.0,0.0,291666.6667,41666.66667,FTP-Patator
3390,44,1,1,0,6,0.0,6.0,136363.6364,45454.54545,PortScan
443,115289620,23,24,1820,15245,79.13043478,635.2083333,148.0185293,0.407668964,BENIGN
80,429837,3,4,604,946,201.3333333,236.5,3606.018095,16.28524301,BENIGN
80,100106231,8,4,56,11607,7.0,2901.75,116.5062343,0.119872658,DDoS
22,12301661,24,33,2024,2745,84.33333333,83.18181818,387.6712259,4.633520628,SSH-Patator
21,208,2,1,14,0,7.0,0.0,67307.69231,14423.07692,FTP-Patator
21,223,2,1,14,0,7.0,0.0,62780.26906,13452.9148,FTP-Patator
80,4036968,5,0,30,0,6.0,0.0,7.431319743,1.23855329,DDoS
80,165663,3,4,431,2267,143.6666667,566.75,16286.07474,42.25445634,BENIGN
443,352383,8,6,897,3185,112.125,530.8333333,11583.98674,39.72949887,BENIGN
80,7679818,5,0,30,0,6.0,0.0,3.906342572,0.651057095,DDoS
53,38232952,2,2,107,176,53.5,88.0,7.401991873,0.104621793,BENIGN
53,207,2,2,62,274,31.0,137.0,1623188.406,19323.6715,BENIGN
1047,28,1,1,2,6,2.0,6.0,285714.2857,71428.57143,PortScan
22,11425161,23,32,2008,2745,87.30434783,85.78125,416.0116431,4.813936539,SSH-Patator
19780,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
80,2017997,5,0,30,0,6.0,0.0,14.86622626,2.477704377,DDoS
21,8533673,9,15,101,188,11.22222222,12.53333333,33.86583948,2.812388054,FTP-Patator
4446,49,1,1,2,6,2.0,6.0,163265.3061,40816.32653,PortScan
55349,7675104,1,5,1375,24,1375.0,4.8,182.2776603,0.781748365,BENIGN
55518,3,2,0,0,0,0.0,0.0,0.0,666666.6667,BENIGN
21,8427301,9,15,128,188,14.22222222,12.53333333,37.49717733,2.847886886,FTP-Patator
443,7537124,7,5,358,172,51.14285714,34.4,70.31859898,1.592119222,BENIGN
22,66,1,1,0,0,0.0,0.0,0.0,30303.0303,SSH-Patator
54158,94083,2,1,0,0,0.0,0.0,0.0,31.88673831,BENIGN
80,7636832,4,0,24,0,6.0,0.0,3.142664393,0.523777399,DDoS
80,86568106,14,11,1196,1106,85.42857143,100.5454545,26.59177966,0.288789962,BENIGN
22,79,1,1,0,0,0.0,0.0,0.0,25316.4557,SSH-Patator
21,310,2,1,14,0,7.0,0.0,45161.29032,9677.419355,FTP-Patator
22,40,1,1,0,0,0.0,0.0,0.0,50000.0,SSH-Patator
1130,54,1,1,2,6,2.0,6.0,148148.1481,37037.03704,PortScan
53,311184,4,2,128,96,32.0,48.0,719.8313538,19.28119698,BENIGN
21,3,2,0,14,0,7.0,0.0,4666666.667,666666.6667,FTP-Patator
5000,73,1,1,2,6,2.0,6.0,109589.0411,27397.26027,PortScan
21,8218557,9,15,102,188,11.33333333,12.53333333,35.28599972,2.920220666,FTP-Patator
53,173,2,2,80,336,40.0,168.0,2404624.277,23121.38728,BENIGN
51601,9115188,5,8,12976,50,2595.2,6.25,1429.043482,1.4261911,BENIGN
58372,77387433,5,9,12976,56,2595.2,6.222222222,168.3994351,0.180907926,BENIGN
53,66275,2,2,94,256,47.0,128.0,5281.026028,60.35458318,BENIGN
3007,43,1,1,2,6,2.0,6.0,186046.5116,46511.62791,PortScan
22,11447131,21,32,2008,2745,95.61904762,85.78125,415.2132093,4.629981084,SSH-Patator
389,148,2,2,104,178,52.0,89.0,1905405.405,27027.02703,BENIGN
22,12826080,21,32,2008,2745,95.61904762,85.78125,370.5730823,4.132205631,SSH-Patator
80,71907286,8,5,56,11607,7.0,2321.4,162.1949687,0.180788356,DDoS
21,9159121,9,15,111,188,12.33333333,12.53333333,32.64505404,2.620338786,FTP-Patator
80,80220184,8,6,56,11601,7.0,1933.5,145.3125563,0.17451967,DDoS
22,10639709,21,32,2008,2745,95.61904762,85.78125,446.722744,4.981339245,SSH-Patator
53,30727,4,2,160,202,40.0,101.0,11781.16966,195.2680053,BENIGN
23,45,1,1,2,6,2.0,6.0,177777.7778,44444.44444,PortScan
443,166,2,0,12,0,6.0,0.0,72289.15663,12048.19277,BENIGN
1187,48,1,1,0,6,0.0,6.0,125000.0,41666.66667,PortScan
443,98988,20,25,2126,41017,106.3,1640.68,435840.708,454.6005576,BENIGN
22,78,1,1,0,0,0.0,0.0,0.0,25641.02564,SSH-Patator
80,115861670,16,15,432,1774,27.0,118.2666667,19.03994652,0.267560445,BENIGN
80,2296979,4,0,24,0,6.0,0.0,10.44850649,1.741417749,DDoS
22,81,1,1,0,0,0.0,0.0,0.0,24691.35802,SSH-Patator
80,91185,3,5,26,11607,8.666666667,2321.4,127575.8074,87.73372814,DDoS
22,97,1,1,0,0,0.0,0.0,0.0,20618.5567,SSH-Patator
46160,2,3,0,0,0,0.0,0.0,0.0,1500000.0,BENIGN
53,32056,2,2,68,260,34.0,130.0,10232.09384,124.7816321,BENIGN
53,171,2,2,74,106,37.0,53.0,1052631.579,23391.81287,BENIGN
22,74,1,1,0,0,0.0,0.0,0.0,27027.02703,SSH-Patator
22,96,1,1,0,0,0.0,0.0,0.0,20833.33333,SSH-Patator
2068,97,1,1,2,6,2.0,6.0,82474.2268,20618.5567,PortScan
21,8816192,9,15,107,188,11.88888889,12.53333333,33.46115874,2.722263762,FTP-Patator
2043,76,1,1,0,6,0.0,6.0,78947.36842,26315.78947,PortScan
